"organization_id","shop_name","farmer_description","region","category","name_product","product_id","product_description","url_product","url_farmer"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Яйца и молочные продукты","Масло топлёное","25221","В «Никитин Ферм» Вы никогда не найдете химикатов. Мы представляем Вам всю классическую линейку натуральных молочных продуктов. Коровье и козье молоко, сметана, ряженка, сыры, творог, сливочное масло и многое другое. «Никитин Ферм» находится в экологически чистом месте, где поблизости нет оживленных трасс или вредных производств. Свежую молочную продукцию и молоко Вы можете смело давать детям с полугодовалого возраста. Более того, молоко и молочная продукция рекомендована детям. Данные продукты идеально подойдут для рациона взрослых и пожилых людей. Экологически чистая молочная продукция и молоко являются источником кальция, который необходим для роста и укрепления зубов и костей. Продукция нормализует работу пищеварительной системы и улучшает иммунитет. Помимо всего перечисленного, наша молочная продукция – это очень вкусно! Хотим отметить, что выпечка, сделанная из нашей молочной продукции, отличается от магазинной по вкусовым качествам. Каши, приготовленные из нашего молока, будут радовать вас каждое утро! Молодые сыры, творог, ряженка и кефир дадут Вам заряд сил на целый день! Спешите попробовать молочную продукцию, а также натуральное молоко от «Никитин Ферм». Мы уверяем Вас, что вся продукция полностью соответствует всем стандартам и требованиям, и не содержит никаких вредных для здоровья добавок.","https://svoe-rodnoe.ru/category/toplenoe-maslo/10619-001-000024-maslo-topljonoe","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Яйца и молочные продукты","Сметана домашняя","25217","В «Никитин Ферм» Вы никогда не найдете химикатов. Мы представляем Вам всю классическую линейку натуральных молочных продуктов. Коровье и козье молоко, сметана, ряженка, сыры, творог, сливочное масло и многое другое. «Никитин Ферм» находится в экологически чистом месте, где поблизости нет оживленных трасс или вредных производств. ","https://svoe-rodnoe.ru/category/sour-cream/10619-001-000010-smetana","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Бакалея","Запеканка творожная","26772","Натуральная запеканка от ""Никитин Ферм"" изготовлена из фермерского творога без использования красителей, консервантов и ароматизаторов. В состав входит только ваниль для предания более насыщенного аромата. Творожная запеканка очень нежная и вкусная. Попробуйте, каждый кусочек буквально тает во рту. ","https://svoe-rodnoe.ru/category/dishes/10619-003-000015-zapekanka-tvorozhnaja","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Бакалея","Лечо с болгарским перцем","26786","Домашние заготовки и консервирование - визитная карточка любой хорошей хозяйки. В нашем ассортименте большое количество заготовок на зиму, разнообразных фруктов и овощей: соленья, варенья, маринады, тушенка, приправы и другие оригинальные продукты. Домашнее заготовки, такие как: соленья и варенья порадуют Вас и Ваших близких долгой и холодной зимой. Домашние заготовки и консервирования внесут в ваш дом новые яркие вкусовые ощущения! Мы осуществляем продажу свежих, качественных, вкусных домашних заготовок по Москве и Московской области.","https://svoe-rodnoe.ru/category/ovoschi-konservirovannye/10619-003-000030-lecho-s-bolgarskim-percem","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Бакалея","Тушенка куриная","26801","Домашние заготовки и консервирование - визитная карточка любой хорошей хозяйки. В нашем ассортименте большое количество заготовок на зиму, разнообразных фруктов и овощей: соленья, варенья, маринады, тушенка, приправы и другие оригинальные продукты. Домашнее заготовки, такие как: соленья и варенья порадуют Вас и Ваших близких долгой и холодной зимой. Домашние заготовки и консервирования внесут в ваш дом новые яркие вкусовые ощущения! Мы осуществляем продажу свежих, качественных, вкусных домашних заготовок по Москве и Московской области.","https://svoe-rodnoe.ru/category/stew/10619-003-000008-tushenka-kurinaja","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Бакалея","Тушенка свинина","26799","Домашние заготовки и консервирование - визитная карточка любой хорошей хозяйки. В нашем ассортименте большое количество заготовок на зиму, разнообразных фруктов и овощей: соленья, варенья, маринады, тушенка, приправы и другие оригинальные продукты. Домашнее заготовки, такие как: соленья и варенья порадуют Вас и Ваших близких долгой и холодной зимой. Домашние заготовки и консервирования внесут в ваш дом новые яркие вкусовые ощущения! Мы осуществляем продажу свежих, качественных, вкусных домашних заготовок по Москве и Московской области.","https://svoe-rodnoe.ru/category/stew/10619-003-000006-tushenka-svinina","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Заморозка","Котлеты говядина","26686","Готовые мясные продукты произведены из высококачественного мяса и других ингредиентов. Вы сможете порадовать себя и своих близких неповторимыми готовыми мясными продуктами. Каждый из членов семьи оценит по достоинству вкуснейшие готовые мясные продукты от «Никитин Ферм». Спешите купить готовые мясные продукты прямо сейчас! Пельмени, люля-кебаб, котлеты, холодец, фарш из баранины и телятины – всё это Вы сможете увидеть на своём столе! «Никитин Ферм» заботится о вашем здоровье! У нас только свежая продукция!","https://svoe-rodnoe.ru/category/kotlety/10619-006-000005-kotlety-govjadina","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Заморозка","Люля-кебаб баранина","26688","Готовые мясные продукты произведены из высококачественного мяса и других ингредиентов. Вы сможете порадовать себя и своих близких неповторимыми готовыми мясными продуктами. Каждый из членов семьи оценит по достоинству вкуснейшие готовые мясные продукты от «Никитин Ферм». Спешите купить готовые мясные продукты прямо сейчас! Пельмени, люля-кебаб, котлеты, холодец, фарш из баранины и телятины – всё это Вы сможете увидеть на своём столе! «Никитин Ферм» заботится о вашем здоровье! У нас только свежая продукция!","https://svoe-rodnoe.ru/category/kotlety/10619-006-000008-ljulja-kebab-baranina","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Заморозка","Тефтели говядина","26703","Готовые мясные продукты произведены из высококачественного мяса и других ингредиентов. Вы сможете порадовать себя и своих близких неповторимыми готовыми мясными продуктами. Каждый из членов семьи оценит по достоинству вкуснейшие готовые мясные продукты от «Никитин Ферм». Спешите купить готовые мясные продукты прямо сейчас! Пельмени, люля-кебаб, котлеты, холодец, фарш из баранины и телятины – всё это Вы сможете увидеть на своём столе! «Никитин Ферм» заботится о вашем здоровье! У нас только свежая продукция!","https://svoe-rodnoe.ru/category/tefteli/10619-006-000023-tefteli-govjadina","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Заморозка","Тефтели свинина-говядина","26702","Готовые мясные продукты произведены из высококачественного мяса и других ингредиентов. Вы сможете порадовать себя и своих близких неповторимыми готовыми мясными продуктами. Каждый из членов семьи оценит по достоинству вкуснейшие готовые мясные продукты от «Никитин Ферм». Спешите купить готовые мясные продукты прямо сейчас! Пельмени, люля-кебаб, котлеты, холодец, фарш из баранины и телятины – всё это Вы сможете увидеть на своём столе! «Никитин Ферм» заботится о вашем здоровье! У нас только свежая продукция!","https://svoe-rodnoe.ru/category/tefteli/10619-006-000022-tefteli-svinina-govjadina","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Заморозка","Фрикадельки говядина","26699","Готовые мясные продукты произведены из высококачественного мяса и других ингредиентов. Вы сможете порадовать себя и своих близких неповторимыми готовыми мясными продуктами. Каждый из членов семьи оценит по достоинству вкуснейшие готовые мясные продукты от «Никитин Ферм». Спешите купить готовые мясные продукты прямо сейчас! Пельмени, люля-кебаб, котлеты, холодец, фарш из баранины и телятины – всё это Вы сможете увидеть на своём столе! «Никитин Ферм» заботится о вашем здоровье! У нас только свежая продукция!","https://svoe-rodnoe.ru/category/tefteli/10619-006-000019-frikadel-ki-govjadina","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Заморозка","Фрикадельки куриные","26701","Готовые мясные продукты произведены из высококачественного мяса и других ингредиентов. Вы сможете порадовать себя и своих близких неповторимыми готовыми мясными продуктами. Каждый из членов семьи оценит по достоинству вкуснейшие готовые мясные продукты от «Никитин Ферм». Спешите купить готовые мясные продукты прямо сейчас! Пельмени, люля-кебаб, котлеты, холодец, фарш из баранины и телятины – всё это Вы сможете увидеть на своём столе! «Никитин Ферм» заботится о вашем здоровье! У нас только свежая продукция!","https://svoe-rodnoe.ru/category/tefteli/10619-006-000021-frikadel-ki-kurinye","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Заморозка","Фрикадельки свинина-говядина","26700","Готовые мясные продукты произведены из высококачественного мяса и других ингредиентов. Вы сможете порадовать себя и своих близких неповторимыми готовыми мясными продуктами. Каждый из членов семьи оценит по достоинству вкуснейшие готовые мясные продукты от «Никитин Ферм». Спешите купить готовые мясные продукты прямо сейчас! Пельмени, люля-кебаб, котлеты, холодец, фарш из баранины и телятины – всё это Вы сможете увидеть на своём столе! «Никитин Ферм» заботится о вашем здоровье! У нас только свежая продукция!","https://svoe-rodnoe.ru/category/tefteli/10619-006-000020-frikadel-ki-svinina-govjadina","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Мед и пчеловодство","Мёд Кипрей","26716","Натуральный мед - не просто вкусный продукт.","https://svoe-rodnoe.ru/category/drugoj-med/10619-007-000013-mjod-kiprej","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Мед и пчеловодство","Мёд Разнотравье","26720","Натуральный мед","https://svoe-rodnoe.ru/category/lugovoj-med/10619-007-000011-mjod-raznotrav-e","https://svoe-rodnoe.ru/farmers/10619"
"10619","Никитин Ферм","«Никитин Ферм» — небольшое семейное частное хозяйство, названное так по фамилии основателя и всей его семьи, помогающей ему в этом благородном деле.Наша семья приехала в Москву из Рязанской области, где мы с детства питались только натуральными продуктами со своего огорода. Устав от столичных ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ненастоящих продуктов с ГМО, пальмовым маслом, заменителями, красителями и ароматизаторами, мы решили завести своё хозяйство. История нашей фермы начинается в 2002 году, когда был куплен участок земли размером 1,5 Га в Сергиево-Посадском районе Московской области. Всё началось с пары козочек, десятка курочек и нескольких кроликов .Так как семья у нас большая, то хозяйство разрасталось очень быстро — увеличивался спрос, родственники угощали друзей, те — своих друзей. Так поголовье скота выросло в разы, а мы научились делать удивительно вкусные молочные продукты из самого свежего молока — творог, сметану, сливки и много другое.","Москва","Мясо и птица","Баранина корейка с костью","26639","Натуральные мясные продукты с нашей фермы отличаются высоким качеством, тем самым пользуются популярностью среди покупателей. Мы не используем химикаты в своем производстве. Сочное и нежное мясо «Никитин Ферм» подходит для приготовления различных блюд. Его можно жарить, варить, тушить, запекать со специями и подать как в чистом виде, так и с гарниром. Нашу продукцию любят взрослые и дети. Попробовав раз, Вы будете возвращаться к нам снова и снова!","https://svoe-rodnoe.ru/category/baran-ja-korejka/10619-004-000042-baranina-korejka-s-kost-ju","https://svoe-rodnoe.ru/farmers/10619"
